21.10,23.40,68.30,17.80,Mon May 15 10:10:02 CEST 2017
21.20,23.70,67.70,17.70,Mon May 15 10:11:04 CEST 2017
21.00,23.50,68.60,17.60,Mon May 15 10:12:03 CEST 2017
20.60,23.40,68.70,17.50,Mon May 15 10:13:02 CEST 2017
20.50,22.80,68.80,17.30,Mon May 15 10:14:04 CEST 2017
21.10,23.60,69.00,17.30,Mon May 15 10:15:03 CEST 2017
20.30,24.30,69.30,17.30,Mon May 15 10:16:02 CEST 2017
20.60,22.90,69.10,17.20,Mon May 15 10:17:04 CEST 2017
19.60,23.80,69.30,17.30,Mon May 15 10:18:03 CEST 2017
20.80,23.30,69.50,17.30,Mon May 15 10:19:02 CEST 2017
20.40,22.60,69.50,17.30,Mon May 15 10:20:04 CEST 2017
20.30,22.70,69.90,17.30,Mon May 15 10:21:04 CEST 2017
21.10,23.60,70.00,17.40,Mon May 15 10:22:03 CEST 2017
21.20,23.50,69.60,17.50,Mon May 15 10:23:05 CEST 2017
20.80,23.30,69.20,17.60,Mon May 15 10:24:04 CEST 2017
20.10,22.50,69.30,17.60,Mon May 15 10:25:03 CEST 2017
21.40,23.90,69.70,17.60,Mon May 15 10:26:05 CEST 2017
20.70,23.00,69.40,17.60,Mon May 15 10:27:04 CEST 2017
22.10,24.60,69.60,17.70,Mon May 15 10:28:03 CEST 2017
21.10,23.30,68.60,17.80,Mon May 15 10:29:05 CEST 2017
21.30,23.70,67.80,17.80,Mon May 15 10:30:04 CEST 2017
21.60,24.00,68.00,17.80,Mon May 15 10:31:03 CEST 2017
21.00,23.30,68.00,17.80,Mon May 15 10:32:05 CEST 2017
21.00,23.50,68.40,17.90,Mon May 15 10:33:04 CEST 2017
21.50,23.90,68.20,18.00,Mon May 15 10:34:03 CEST 2017
21.80,24.10,67.80,18.10,Mon May 15 10:35:05 CEST 2017
23.80,27.30,67.40,18.20,Mon May 15 10:36:04 CEST 2017
20.60,22.80,67.40,18.20,Mon May 15 10:37:03 CEST 2017
21.80,24.00,67.20,18.20,Mon May 15 10:38:05 CEST 2017
21.50,23.90,67.40,18.20,Mon May 15 10:39:04 CEST 2017
23.10,25.70,66.90,18.20,Mon May 15 10:40:03 CEST 2017
20.80,23.00,66.80,18.20,Mon May 15 10:41:05 CEST 2017
21.80,24.20,67.20,18.20,Mon May 15 10:42:04 CEST 2017
21.90,24.50,67.40,18.30,Mon May 15 10:43:03 CEST 2017
21.40,23.80,67.30,18.40,Mon May 15 10:44:05 CEST 2017
22.70,25.30,67.20,18.50,Mon May 15 10:45:04 CEST 2017
23.00,25.60,67.30,18.40,Mon May 15 10:46:03 CEST 2017
21.30,23.60,67.30,18.40,Mon May 15 10:47:05 CEST 2017
22.90,25.30,67.40,18.30,Mon May 15 10:48:04 CEST 2017
22.20,24.80,67.40,18.40,Mon May 15 10:49:03 CEST 2017
23.10,25.40,66.90,18.20,Mon May 15 10:50:05 CEST 2017
23.20,25.80,66.90,18.20,Mon May 15 10:51:04 CEST 2017
22.50,25.00,67.10,18.20,Mon May 15 10:52:03 CEST 2017
22.90,25.50,66.90,18.30,Mon May 15 10:53:05 CEST 2017
22.40,24.80,67.10,18.40,Mon May 15 10:54:04 CEST 2017
21.50,23.90,66.90,18.50,Mon May 15 10:55:03 CEST 2017
23.40,26.00,66.40,18.50,Mon May 15 10:56:05 CEST 2017
22.80,25.20,66.30,18.40,Mon May 15 10:57:04 CEST 2017
22.10,24.60,66.50,18.40,Mon May 15 10:58:03 CEST 2017
21.90,24.30,66.90,18.40,Mon May 15 10:59:05 CEST 2017
22.90,25.40,66.40,18.40,Mon May 15 11:00:04 CEST 2017
22.20,24.70,66.90,18.40,Mon May 15 11:01:03 CEST 2017
22.90,26.70,67.10,18.40,Mon May 15 11:02:05 CEST 2017
22.40,25.00,66.70,18.30,Mon May 15 11:03:04 CEST 2017
23.10,25.40,67.00,18.30,Mon May 15 11:04:03 CEST 2017
22.90,25.40,67.60,18.30,Mon May 15 11:05:05 CEST 2017
23.00,25.80,67.50,18.40,Mon May 15 11:06:04 CEST 2017
22.20,24.80,67.00,18.50,Mon May 15 11:07:03 CEST 2017
22.50,24.80,66.70,18.40,Mon May 15 11:08:03 CEST 2017
23.60,26.30,67.40,18.30,Mon May 15 11:09:05 CEST 2017
21.70,23.90,67.30,18.40,Mon May 15 11:10:04 CEST 2017
22.10,24.30,67.40,18.40,Mon May 15 11:11:03 CEST 2017
23.30,25.70,67.60,18.50,Mon May 15 11:12:05 CEST 2017
21.80,24.30,67.10,18.70,Mon May 15 11:13:04 CEST 2017
22.30,26.30,66.50,18.80,Mon May 15 11:14:03 CEST 2017
22.00,24.60,66.20,18.90,Mon May 15 11:15:05 CEST 2017
22.00,24.40,66.60,18.90,Mon May 15 11:16:04 CEST 2017
23.40,26.20,66.90,18.90,Mon May 15 11:17:03 CEST 2017
23.10,25.80,66.30,19.00,Mon May 15 11:18:05 CEST 2017
